variant,quarter,snapshot_date,miss_rank,ticker,why_missed,entry_score_0_100,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,return_20d_pct,return_60d_pct,winner_90d_30pct,loser_90d_minus30pct,return_10d_pct,return_30d_pct,return_90d_pct
entry_score_top10,2022Q3,8/3/22,20,SABR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.8633,-23.0216,False,False,16.4029,2.1583,-14.3885
entry_score_top10,2022Q4,11/2/22,1,ZETA,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-0.9512,-0.8323,False,False,6.1831,4.3995,7.9667
entry_score_top10,2022Q4,11/8/22,2,HIMS,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,3.2368,10.0511,True,False,-1.5332,23.5094,33.5605
entry_score_top10,2022Q4,11/3/22,3,OSW,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,8.5591,-0.5417,False,False,10.6176,11.1593,14.5179
entry_score_top10,2022Q4,10/20/22,4,SMCI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,18.7733,21.5683,False,False,8.059,30.295,22.4689
entry_score_top10,2022Q4,11/10/22,5,FET,NOT_IN_TOP10,77,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,2.9037,3.1162,False,False,0.9207,0.602,13.9164
entry_score_top10,2022Q4,10/31/22,6,RNGR,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,1.011,1.1949,False,False,-1.3787,2.7574,0.0919
entry_score_top10,2022Q4,11/10/22,7,ALTG,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-8.9947,14.6636,True,False,-7.9365,-7.1806,32.7286
entry_score_top10,2022Q4,11/7/22,8,CCC,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-2.2075,-7.2848,False,False,-3.532,-4.0839,1.9867
entry_score_top10,2022Q4,12/7/22,9,CXM,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,5.2126,44.7188,True,False,14.5405,6.4472,51.166
entry_score_top10,2022Q4,11/2/22,10,ECVT,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-5.1813,-8.3938,False,False,1.5544,-3.0052,8.7047
entry_score_top10,2022Q4,10/26/22,11,HLX,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,24.0437,34.9727,True,False,27.5046,14.0255,38.0692
entry_score_top10,2022Q4,11/4/22,12,STGW,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,9.0014,-11.6737,False,False,9.564,5.3446,3.0942
entry_score_top10,2022Q4,11/9/22,13,AIOT,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,8.5603,5.0584,False,False,15.9533,-8.5603,7.7821
entry_score_top10,2022Q4,11/8/22,14,GNE,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,1.7672,10.2911,False,False,2.9106,9.7713,27.3389
entry_score_top10,2022Q4,11/8/22,15,PKOH,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,20.0312,1.2471,False,False,14.6532,-4.3648,11.9252
entry_score_top10,2022Q4,11/9/22,16,ARLO,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-13.0233,-11.1628,False,False,-6.5116,-22.3256,2.093
entry_score_top10,2022Q4,11/8/22,17,CECO,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,7.7465,6.7782,False,False,-2.6408,7.1303,26.6725
entry_score_top10,2022Q4,11/8/22,18,KOS,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,-14.8556,-10.1788,False,False,-10.5915,-20.9078,-1.5131
entry_score_top10,2022Q4,10/27/22,19,RES,NOT_IN_TOP10,72,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-4.0394,-12.7094,False,False,2.9557,-12.3153,-5.4187
entry_score_top10,2022Q4,11/3/22,20,DNOW,NOT_IN_TOP10,71,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-0.0799,-3.2748,False,False,-0.7189,-1.1981,11.5016
entry_score_top10,2023Q1,2023-02-24,1,AAOI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,CATV demand and margin recovery,"[""product mix improvement"", ""cost reduction""]",turnaround_with_theme_tailwind,medium,margin,accelerating,,0,,,,30,0,,,,,,-16.4983,-32.3232,False,True,-6.3973,-42.0875,-41.0774
entry_score_top10,2023Q1,3/14/23,2,GNE,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,25,0,,,,,,56.9079,77.193,True,False,27.7412,71.6009,54.1667
entry_score_top10,2023Q1,2/24/23,3,MELI,NOT_IN_TOP10,78,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,HP4 - Fundamental reacceleration watch tag,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,4.4264,5.6996,False,False,7.9957,2.4535,7.4498
entry_score_top10,2023Q1,3/10/23,4,AIOT,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,0.3279,-1.9672,False,False,-7.8689,-0.3279,9.5082
entry_score_top10,2023Q1,1/10/23,5,LTH,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,27.9533,13.8736,False,False,20.0549,26.3049,15.4533
entry_score_top10,2023Q1,1/6/23,6,SLQT,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,14.2037,290.2439,True,False,15.0646,23.5294,175.4663
entry_score_top10,2023Q1,3/15/23,7,CTOS,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-9.299,-6.7239,False,False,-4.2918,-7.1531,1.1445
entry_score_top10,2023Q1,3/14/23,8,DCGO,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-9.4737,-7.6842,False,False,-9.2632,-11.579,-1.3684
entry_score_top10,2023Q1,2/2/23,9,EZPW,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-6.7779,-10.9489,False,False,-3.3368,-7.4035,-8.8634
entry_score_top10,2023Q1,2/16/23,10,SABR,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-14.1343,-28.6219,False,True,-7.9505,-30.742,-36.9258
entry_score_top10,2023Q1,3/3/23,11,STGW,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-11.5681,-20.8226,False,False,-19.0231,-6.9409,-18.509
entry_score_top10,2023Q1,2/15/23,12,MIR,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-1.0137,1.3715,False,False,6.9767,-13.1783,-9.839
entry_score_top10,2023Q1,3/2/23,13,OKTA,NOT_IN_TOP10,75,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,1.5926,-15.2593,False,False,-1.2469,3.0247,12.2222
entry_score_top10,2023Q1,2/9/23,14,RPD,NOT_IN_TOP10,75,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-8.4513,-10.157,False,False,-6.8618,-22.8145,-10.3702
entry_score_top10,2023Q1,1/19/23,15,SMCI,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,11.4133,28.8012,True,False,-5.7001,15.1262,43.5743
entry_score_top10,2023Q1,2/17/23,16,DNOW,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-13.031,-23.2541,False,True,-8.1353,-25.414,-32.0374
entry_score_top10,2023Q1,3/15/23,17,EEX,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,12.1302,2.6627,False,False,13.9053,20.4142,18.3432
entry_score_top10,2023Q1,2/1/23,18,POWL,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,1.6887,4.1606,False,False,5.8003,11.3069,-1.2726
entry_score_top10,2023Q1,2/28/23,19,TWI,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,18,0,,,,,,-29.4237,-33.2881,False,True,-17.1525,-28.9492,-31.1186
entry_score_top10,2023Q1,1/10/23,20,VYGR,NOT_IN_TOP10,74,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,0,,,,,,,,0,,,,29,0,,,,,,27.0308,10.2241,False,False,28.2913,12.1849,12.465
entry_score_top10,2023Q2,5/4/23,1,PKOH,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,22,0,,,,,,11.6279,38.8808,True,False,16.9331,20.1308,42.9506
entry_score_top10,2023Q2,5/11/23,2,SLQT,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,-4.7619,7.1429,False,False,13.0952,4.7619,-3.5714
entry_score_top10,2023Q2,5/4/23,3,TWI,NOT_IN_TOP10,77,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,7.8014,17.7305,False,False,8.5106,2.6342,28.6727
entry_score_top10,2023Q2,5/4/23,4,AROC,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.74,10.2537,True,False,1.1628,2.3256,36.7865
entry_score_top10,2023Q2,5/10/23,5,CNTY,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-4.6897,1.6552,False,False,-0.5517,0.5517,3.7241
entry_score_top10,2023Q2,5/3/23,6,CVGI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,34.7826,42.9668,True,False,28.6445,27.11,36.3171
entry_score_top10,2023Q2,5/12/23,7,JBI,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-5.3968,11.9577,False,False,-0.9524,1.6931,21.7989
entry_score_top10,2023Q2,5/10/23,8,KOS,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-4.4094,-0.1575,False,False,3.3071,5.6693,14.1732
entry_score_top10,2023Q2,4/27/23,9,RES,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-0.9722,-4.5833,False,False,-3.4722,-5,17.0833
entry_score_top10,2023Q2,5/4/23,10,SPNT,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,0,,,,,,,,0,,,,29,0,,,,,,4.6719,0.8899,False,False,0.5562,0.8899,5.3393
entry_score_top10,2023Q2,5/5/23,11,ZETA,NOT_IN_TOP10,76,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-5.2805,-10.6711,False,False,-9.681,-2.8603,4.5104
entry_score_top10,2023Q2,5/10/23,12,CTOS,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,1.7081,6.2112,False,False,7.1429,8.6957,2.795
entry_score_top10,2023Q2,6/6/23,13,CXM,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,22,0,,,,,,-6.5517,-4.8966,False,False,0.5517,-7.931,8.9655
entry_score_top10,2023Q2,5/4/23,14,NVRI,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,14.4854,26.1754,False,False,17.662,6.2262,8.0051
entry_score_top10,2023Q2,5/9/23,15,PLTR,NOT_IN_TOP10,75,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,59.5445,76.7896,True,False,27.0065,64.7505,95.1193
entry_score_top10,2023Q2,5/10/23,16,EPM,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,14.2857,12,True,False,15.7143,17.4286,39.5714
entry_score_top10,2023Q2,5/11/23,17,LFST,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,-2.5,5.4762,False,False,-1.0714,-0.2381,-4.0476
entry_score_top10,2023Q2,5/10/23,18,LZ,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,11.4872,27.1795,True,False,10.2564,25.5385,57.4359
entry_score_top10,2023Q2,5/4/23,19,MG,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-10.4348,-2.3602,False,False,-14.4099,-11.8012,-3.8509
entry_score_top10,2023Q2,5/4/23,20,RMNI,NOT_IN_TOP10,73,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,16.0665,34.072,False,False,4.9862,17.59,-26.8698
entry_score_top10,2023Q3,2023-08-03,1,SPNT,NOT_IN_TOP10,83,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,5.2685,4.2553,False,False,4.8632,6.8896,1.6211
entry_score_top10,2023Q3,2023-08-10,2,APP,NOT_IN_TOP10,82,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,HP4 - Fundamental reacceleration watch tag,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,12.1608,6.6023,False,False,1.8006,10.6472,4.6973
entry_score_top10,2023Q3,2023-08-09,3,AIOT,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-3.4188,-15.8120,False,False,-16.6667,3.4188,-18.8034
entry_score_top10,2023Q3,2023-08-25,4,ANF,NOT_IN_TOP10,81,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-0.2336,21.3507,True,False,6.7536,0.7396,42.682
entry_score_top10,2023Q3,2023-08-03,5,RSI,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,4.0000,13.5000,False,False,11.7500,13.0000,-11.5000
entry_score_top10,2023Q3,2023-08-03,6,UPWK,NOT_IN_TOP10,81,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,19.6154,-10.7692,False,False,6.5385,14.6154,-23.2308
entry_score_top10,2023Q3,2023-08-09,7,MEG,NOT_IN_TOP10,80,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-6.6551,-31.0653,False,True,-1.3161,-15.9424,-37.9935
entry_score_top10,2023Q3,2023-08-03,8,VRT,NOT_IN_TOP10,80,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,4.6334,12.6393,False,False,1.4076,14.7507,17.9765
entry_score_top10,2023Q3,2023-08-07,9,AMRX,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,-4.4497,-1.8735,False,False,-13.3489,-13.3489,-1.4052
entry_score_top10,2023Q3,2023-07-28,10,GTX,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,0.7682,-3.2010,False,False,-1.7926,1.4085,-10.1152
entry_score_top10,2023Q3,2023-08-08,11,HIMS,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-26.0259,-31.8575,False,True,-26.4579,-26.9978,-32.1814
entry_score_top10,2023Q3,2023-08-04,12,SABR,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,8.2474,-18.9691,False,False,13.7113,10.7216,-14.6392
entry_score_top10,2023Q3,2023-08-04,13,WTTR,NOT_IN_TOP10,79,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,-3.6905,-8.2143,False,False,-0.3571,-1.3095,-12.2619
entry_score_top10,2023Q3,2023-08-09,14,CTOS,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,-6.2857,-11.5714,False,False,-8.8571,-6.8571,-12.7143
entry_score_top10,2023Q3,2023-08-02,15,CVGI,NOT_IN_TOP10,78,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,-18.6425,-31.1312,False,True,-10.8597,-17.2851,-36.9231
entry_score_top10,2023Q3,2023-09-22,16,GBX,NOT_IN_TOP10,78,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,HP4 - Fundamental reacceleration watch tag,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,-1.3298,-9.8888,False,False,-3.6509,-0.7737,4.6905
