sample_id,quarter,ticker,event_date,revenue_bucket,pre_llm_fundamental_bucket,pre_llm_fundamental_score,score_change,entry_qoq_pct,profitability_score,operating_cash_flow_score,financing_dependence_score,tradable_date,entry_open,accession,exhibit_doc,source_doc_type,text_len,text_path,snippet_count,quality_flags,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch
HP000068,2022Q1,IPGP,2022-02-15,$500M-$1B,strong,7.0,0.0000,-21.5383,2.0,2.0,1.0,2/16/22,138.429993,0001111928-22-000009,ipgp12312021exhibit991.htm,earnings_exhibit,17164,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/IPGP_000111192822000009_ipgp12312021exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000069,2022Q1,KMB,2022-01-26,>$10B,strong,8.0,0.0000,4.5557,2.0,2.0,1.0,1/27/22,134.949997,0000055785-22-000006,kmb_2021q48kex-991.htm,earnings_exhibit,31853,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/KMB_000005578522000006_kmb_2021q48kex-991.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP000070,2022Q1,KTB,2022-03-01,$1B-$2B,good,3.0,4.0000,-23.5006,-1.0,1.0,0.0,3/2/22,45.279999,0001760965-22-000005,a2021q4ktberexhibit991.htm,earnings_exhibit,54695,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/KTB_000176096522000005_a2021q4ktberexhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000071,2022Q1,KWR,2022-02-24,$1B-$2B,good,4.0,0.0000,-27.5018,-1.0,2.0,1.0,2/25/22,194.520004,0001104659-22-026672,tm227557d1_ex99-1.htm,earnings_exhibit,38271,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/KWR_000110465922026672_tm227557d1_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000072,2022Q1,MANH,2022-02-01,$100M-$500M,strong,8.0,0.0000,-22.4288,2.0,2.0,1.0,2/2/22,134.779999,0001564590-22-003361,manh-ex991_6.htm,earnings_exhibit,27528,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MANH_000156459022003361_manh-ex991_6.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000073,2022Q1,MED,2022-02-23,$500M-$1B,strong,9.0,1.0000,-20.2483,2.0,2.0,1.0,2/24/22,169.559998,0001628280-22-003523,med-20220223x8kexx991.htm,earnings_exhibit,10868,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MED_000162828022003523_med-20220223x8kexx991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000074,2022Q1,MLR,2022-03-09,$100M-$500M,strong,7.0,1.0000,-21.2983,2.0,2.0,1.0,3/10/22,29.34,0000924822-22-000011,mlr-20220309ex991075f5a.htm,earnings_exhibit,13107,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MLR_000092482222000011_mlr-20220309ex991075f5a.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000075,2022Q1,MRVL,2022-03-03,$2B-$10B,good,4.0,0.0000,-25.8587,-1.0,2.0,1.0,3/4/22,63.68,0001835632-22-000006,q422_8kx1292022ex-991.htm,earnings_exhibit,27417,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MRVL_000183563222000006_q422_8kx1292022ex-991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000076,2022Q1,MSCI,2022-01-27,$1B-$2B,strong,7.0,0.0000,-25.2154,2.0,2.0,1.0,1/28/22,483.48999,0001157523-22-000101,a52569175ex99_1.htm,earnings_exhibit,53901,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSCI_000115752322000101_a52569175ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000077,2022Q1,MTCH,2022-02-01,$1B-$2B,strong,6.0,3.0000,-23.6082,1.0,1.0,1.0,2/2/22,113.480003,0000891103-22-000006,mtch8-k20220201ex991.htm,earnings_exhibit,54463,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTCH_000089110322000006_mtch8-k20220201ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000078,2022Q1,MTSI,2022-01-27,$100M-$500M,good,4.0,0.0000,-22.6511,-1.0,2.0,1.0,1/28/22,58.119999,0001493594-22-000009,ex99_1earningsreleaseq1fy22.htm,earnings_exhibit,22467,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTSI_000149359422000009_ex99_1earningsreleaseq1fy22.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000079,2022Q1,NEOG,2022-03-24,$100M-$500M,strong,6.0,3.0000,-31.1769,2.0,2.0,0.0,3/25/22,31.17,0001193125-22-084001,d329372dex991.htm,earnings_exhibit,10483,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NEOG_000119312522084001_d329372dex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000080,2022Q1,NFLX,2022-01-20,>$10B,strong,6.0,0.0000,-35.9896,2.0,2.0,0.0,1/21/22,40.042999,0001065280-22-000035,ex991_q421.htm,earnings_exhibit,27208,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NFLX_000106528022000035_ex991_q421.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000081,2022Q1,NI,2022-02-23,$2B-$10B,mixed,2.0,3.0000,10.5678,1.0,2.0,0.0,2/24/22,28.040001,0001111711-22-000005,ni-ex991_20211231.htm,earnings_exhibit,22723,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NI_000111171122000005_ni-ex991_20211231.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000082,2022Q1,NOVT,2022-03-01,$500M-$1B,good,4.0,-3.0000,-22.7784,1.0,2.0,1.0,3/2/22,130.520004,0001564590-22-007870,novt-ex991_6.htm,earnings_exhibit,40257,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NOVT_000156459022007870_novt-ex991_6.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000083,2022Q1,NSP,2022-02-10,$2B-$10B,strong,6.0,1.0000,-25.6597,1.0,1.0,1.0,2/11/22,96.07,0001000753-22-000007,a12312021-ex991earningsrel.htm,earnings_exhibit,22993,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NSP_000100075322000007_a12312021-ex991earningsrel.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000084,2022Q1,OLED,2022-02-23,$100M-$500M,good,4.0,-3.0000,-23.7249,2.0,2.0,1.0,2/24/22,133.100006,0000950170-22-001784,oled-ex99_1.htm,earnings_exhibit,14830,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/OLED_000095017022001784_oled-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000085,2022Q1,OMC,2022-02-08,$2B-$10B,mixed,0.0,0.0000,21.4966,1.0,-1.0,1.0,2/9/22,89.300003,0000029989-22-000009,a2021q4earningsrelease.htm,earnings_exhibit,26823,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/OMC_000002998922000009_a2021q4earningsrelease.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000086,2022Q1,PAYC,2022-02-08,$500M-$1B,good,4.0,0.0000,-31.8045,2.0,2.0,1.0,2/9/22,366.209991,0001564590-22-004232,payc-ex991_6.htm,earnings_exhibit,30298,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PAYC_000156459022004232_payc-ex991_6.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000087,2022Q1,PENG,2022-01-04,$100M-$500M,strong,6.0,2.0000,39.0665,1.0,2.0,1.0,1/5/22,34.561501,0001564590-22-000288,sgh-ex991_6.htm,earnings_exhibit,17741,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PENG_000156459022000288_sgh-ex991_6.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000088,2022Q1,PJT,2022-02-01,$500M-$1B,strong,7.0,4.0000,-21.2159,1.0,2.0,1.0,2/2/22,63.240002,0001564590-22-003244,pjt-ex991_48.htm,earnings_exhibit,25295,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PJT_000156459022003244_pjt-ex991_48.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000089,2022Q1,PLUS,2022-02-09,$1B-$2B,good,3.0,-1.0000,-22.4150,1.0,1.0,0.0,2/10/22,46.07,0001022408-22-000003,ex99-1.htm,earnings_exhibit,24835,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PLUS_000102240822000003_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000090,2022Q1,PODD,2022-02-23,$500M-$1B,good,4.0,1.0000,-25.4854,1.0,2.0,-1.0,2/24/22,218.0,0001145197-22-000011,podd202112-31ex991.htm,earnings_exhibit,18104,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PODD_000114519722000011_podd202112-31ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000091,2022Q1,PTC,2022-01-26,$1B-$2B,good,4.0,3.0000,-20.8088,-1.0,2.0,1.0,1/27/22,107.699997,0001564590-22-002465,ptc-ex991_6.htm,earnings_exhibit,22300,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PTC_000156459022002465_ptc-ex991_6.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000092,2022Q1,PTON,2022-01-21,$500M-$1B,good,5.0,9.0000,-54.7523,1.0,2.0,0.0,1/24/22,25.85,0001639825-22-000005,pressreleasedatedjanuary20.htm,earnings_exhibit,12233,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PTON_000163982522000005_pressreleasedatedjanuary20.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000093,2022Q1,PZZA,2022-02-24,$1B-$2B,strong,6.0,-2.0000,-22.4503,1.0,1.0,1.0,2/25/22,105.389999,0001157523-22-000248,a52583788ex99_1.htm,earnings_exhibit,27504,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/PZZA_000115752322000248_a52583788ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000094,2022Q1,QVCGA,2022-01-28,$2B-$10B,strong,7.0,0.0000,-34.6505,1.0,2.0,1.0,1/31/22,322.5,0001104659-22-008590,tm224735d1_ex99-1.htm,earnings_exhibit,8263,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/QVCGA_000110465922008590_tm224735d1_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000095,2022Q1,RDNW,2022-03-16,$100M-$500M,good,5.0,0.0000,-27.8773,-1.0,1.0,1.0,3/17/22,33.400002,0001213900-22-012728,ea156901ex99-1_rumbleon.htm,earnings_exhibit,15348,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RDNW_000121390022012728_ea156901ex99-1_rumbleon.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000096,2022Q1,RICK,2022-01-10,<$100M,strong,7.0,3.0000,24.5073,2.0,2.0,1.0,1/11/22,87.18,0001493152-22-000757,ex99-1.htm,earnings_exhibit,3652,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RICK_000149315222000757_ex99-1.htm.txt,13,,,,,,HP4 - Fundamental reacceleration watch tag
HP000097,2022Q1,RVLV,2022-02-23,$100M-$500M,strong,7.0,1.0000,-47.6676,1.0,2.0,0.0,2/24/22,40.049999,0000950170-22-001789,rvlv-ex99_1.htm,earnings_exhibit,26975,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/RVLV_000095017022001789_rvlv-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000098,2022Q1,SCHW,2022-01-18,$2B-$10B,weak,-1.0,0.0000,15.1703,2.0,-1.0,-1.0,1/19/22,93.0,0000316709-22-000005,a4q21exhibit991_12312021.htm,earnings_exhibit,43588,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCHW_000031670922000005_a4q21exhibit991_12312021.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000099,2022Q1,SCVL,2022-03-16,$500M-$1B,good,4.0,1.0000,-22.4366,1.0,1.0,1.0,3/17/22,34.57,0000950170-22-003834,scvl-ex99_1.htm,earnings_exhibit,22365,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SCVL_000095017022003834_scvl-ex99_1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000100,2022Q1,SEDG,2022-02-15,$1B-$2B,good,5.0,-1.0000,-24.1279,2.0,2.0,-1.0,2/16/22,256.0,0001178913-22-000666,exhibit_99-1.htm,earnings_exhibit,22401,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SEDG_000117891322000666_exhibit_99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000101,2022Q1,SKYW,2022-02-03,$2B-$10B,good,5.0,-1.0000,-24.8898,1.0,2.0,0.0,2/4/22,34.07,0001558370-22-000760,skyw-20220203xex99d1.htm,earnings_exhibit,18842,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SKYW_000155837022000760_skyw-20220203xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000102,2022Q1,SNBR,2022-02-23,$1B-$2B,strong,8.0,1.0000,-42.1047,1.0,2.0,1.0,2/24/22,55.18,0000827187-22-000006,a2021-q4ex991.htm,earnings_exhibit,22632,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SNBR_000082718722000006_a2021-q4ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000103,2022Q1,SONO,2022-02-09,$1B-$2B,good,4.0,-2.0000,-20.1521,-1.0,1.0,0.0,2/10/22,27.299999,0001314727-22-000008,finalsono1q22earningspre.htm,earnings_exhibit,20651,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SONO_000131472722000008_finalsono1q22earningspre.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000104,2022Q1,SSTK,2022-02-10,$500M-$1B,strong,7.0,1.0000,-31.6637,1.0,2.0,1.0,2/11/22,85.68,0001549346-22-000007,a2021-q4_exx991xpressrelea.htm,earnings_exhibit,35878,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/SSTK_000154934622000007_a2021-q4_exx991xpressrelea.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000105,2022Q1,STEP,2022-02-08,$100M-$500M,good,4.0,4.0000,-23.6693,-1.0,2.0,1.0,2/9/22,37.860001,0001796022-22-000003,earningsreleasef3q22.htm,earnings_exhibit,68790,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/STEP_000179602222000003_earningsreleasef3q22.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000106,2022Q1,TASK,2022-02-28,$100M-$500M,good,4.0,1.0000,-53.0103,1.0,2.0,-1.0,3/1/22,32.0,0001829864-22-000007,earningsreleaseex991q42021.htm,earnings_exhibit,27650,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TASK_000182986422000007_earningsreleaseex991q42021.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000107,2022Q1,TEL,2022-01-26,>$10B,strong,8.0,4.0000,0.4420,2.0,2.0,1.0,1/27/22,143.169998,0001558370-22-000440,tel-20220126xex99d1.htm,earnings_exhibit,31325,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TEL_000155837022000440_tel-20220126xex99d1.htm.txt,18,,,,,HP3 - Large-revenue theme-leader exception,
HP000108,2022Q1,THRM,2022-02-17,$500M-$1B,strong,7.0,3.0000,18.6127,1.0,2.0,1.0,2/18/22,89.599998,0001564590-22-005447,thrm-ex991_7.htm,earnings_exhibit,28464,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/THRM_000156459022005447_thrm-ex991_7.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000109,2022Q1,TITN,2022-03-24,$500M-$1B,strong,6.0,4.0000,-20.2477,1.0,1.0,1.0,3/25/22,29.620001,0001409171-22-000015,titn8-kfy22q4releaseex991.htm,earnings_exhibit,26046,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TITN_000140917122000015_titn8-kfy22q4releaseex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000110,2022Q1,TPL,2022-02-23,$100M-$500M,strong,8.0,1.0000,-20.8138,2.0,2.0,1.0,2/24/22,112.444443,0001811074-22-000012,exhibit991q42021earningsre.htm,earnings_exhibit,21353,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TPL_000181107422000012_exhibit991q42021earningsre.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000111,2022Q1,TRMB,2022-02-09,$2B-$10B,strong,6.0,1.0000,-24.1663,1.0,2.0,1.0,2/10/22,69.129997,0000864749-22-000012,a2021q4-8kex991.htm,earnings_exhibit,29156,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TRMB_000086474922000012_a2021q4-8kex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000112,2022Q1,TTEK,2022-02-02,$2B-$10B,strong,6.0,0.0000,-24.0912,1.0,1.0,1.0,2/3/22,28.232,0001104659-22-010878,tm225142d1_ex99-1.htm,earnings_exhibit,18369,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/TTEK_000110465922010878_tm225142d1_ex99-1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000113,2022Q1,UFCS,2022-02-15,$500M-$1B,mixed,0.0,-3.0000,35.5176,-1.0,-1.0,1.0,2/16/22,28.540001,0000101199-22-000011,q42021-pressrelease.htm,earnings_exhibit,26984,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/UFCS_000010119922000011_q42021-pressrelease.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000114,2022Q1,UPBD,2022-02-24,$2B-$10B,strong,8.0,1.0000,-36.9268,1.0,2.0,1.0,2/25/22,29.02,0000933036-22-000039,rac2021q4-exhibit991.htm,earnings_exhibit,41497,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/UPBD_000093303622000039_rac2021q4-exhibit991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000115,2022Q1,UPST,2022-02-15,$100M-$500M,good,3.0,2.0000,-43.4809,1.0,-1.0,1.0,2/16/22,137.199997,0001647639-22-000006,upstrtholdingsincpressrele.htm,earnings_exhibit,25939,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/UPST_000164763922000006_upstrtholdingsincpressrele.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000116,2022Q1,UVV,2022-02-02,$1B-$2B,mixed,1.0,3.0000,10.9528,1.0,1.0,-1.0,2/3/22,54.5,0000102037-22-000006,uvv-ex991x20220202xpressre.htm,earnings_exhibit,42865,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/UVV_000010203722000006_uvv-ex991x20220202xpressre.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000117,2022Q1,VAL,2022-02-22,$2B-$10B,mixed,1.0,5.0000,13.9430,-1.0,-1.0,1.0,2/23/22,40.369999,0000314808-22-000007,a12312021ex991pressrelease.htm,earnings_exhibit,67581,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VAL_000031480822000007_a12312021ex991pressrelease.htm.txt,18,,,,,,HP4 - Fundamental reacceleration watch tag
HP000118,2022Q1,VVX,2022-03-07,$1B-$2B,good,4.0,-2.0000,-20.5240,1.0,1.0,1.0,3/8/22,41.860001,0001601548-22-000009,exhibit991vec-12312021xe.htm,earnings_exhibit,29645,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/VVX_000160154822000009_exhibit991vec-12312021xe.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000119,2022Q1,WSM,2022-03-16,$2B-$10B,strong,8.0,4.0000,-20.5485,1.0,2.0,1.0,3/17/22,83.730003,0001628280-22-006378,exhibit991fy2021q4earnings.htm,earnings_exhibit,22786,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WSM_000162828022006378_exhibit991fy2021q4earnings.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000120,2022Q1,WTFC,2022-01-19,$1B-$2B,weak,-1.0,0.0000,15.1294,2.0,-1.0,-1.0,1/20/22,97.860001,0001015328-22-000021,q42021exhibit991.htm,earnings_exhibit,109582,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WTFC_000101532822000021_q42021exhibit991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000121,2022Q1,WTS,2022-02-09,$1B-$2B,strong,7.0,3.0000,-24.1909,1.0,2.0,1.0,2/10/22,150.610001,0001558370-22-000963,wts-20220204xex99d1.htm,earnings_exhibit,30714,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/WTS_000155837022000963_wts-20220204xex99d1.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000122,2022Q1,XYL,2022-02-03,$2B-$10B,good,3.0,0.0000,-29.0891,1.0,2.0,-1.0,2/4/22,91.0,0001524472-22-000004,xyl02032022ex991.htm,earnings_exhibit,36847,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/XYL_000152447222000004_xyl02032022ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000123,2022Q1,XYZ,2022-02-24,$2B-$10B,good,4.0,5.0000,-53.6020,1.0,1.0,0.0,2/25/22,114.900002,0001193125-22-052061,d219032dex991.htm,earnings_exhibit,68148,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/XYZ_000119312522052061_d219032dex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000124,2022Q1,ZBH,2022-02-07,$2B-$10B,good,4.0,0.0000,-23.5273,-1.0,2.0,1.0,2/8/22,105.621361,0001193125-22-029001,d295430dex991.htm,earnings_exhibit,46643,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ZBH_000119312522029001_d295430dex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000125,2022Q1,ZM,2022-02-28,$1B-$2B,good,5.0,0.0000,-41.0365,2.0,2.0,-1.0,3/1/22,128.570007,0001585521-22-000024,zm-20220228ex991.htm,earnings_exhibit,30183,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ZM_000158552122000024_zm-20220228ex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000126,2022Q2,ADBE,2022-06-16,$2B-$10B,strong,7.0,0.0000,-20.1755,2.0,2.0,1.0,6/17/22,349.23999,0000796343-22-000150,adbeex991q222.htm,earnings_exhibit,18795,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ADBE_000079634322000150_adbeex991q222.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000127,2022Q2,ADNT,2022-05-05,$2B-$10B,good,4.0,0.0000,-23.8437,1.0,1.0,1.0,5/6/22,33.919998,0001670541-22-000038,a05052022adientform8-kex991.htm,earnings_exhibit,21542,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ADNT_000167054122000038_a05052022adientform8-kex991.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000128,2022Q2,ADUS,2022-05-03,$100M-$500M,mixed,0.0,-6.0000,17.7775,1.0,-1.0,1.0,5/4/22,82.879997,0001193125-22-137490,d342513dex991.htm,earnings_exhibit,21469,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ADUS_000119312522137490_d342513dex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000129,2022Q2,AEP,2022-04-28,$2B-$10B,weak,-1.0,-3.0000,16.9056,2.0,-1.0,-1.0,4/29/22,101.93,0000004904-22-000052,a1q20228kpressreleaseex991.htm,earnings_exhibit,17759,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AEP_000000490422000052_a1q20228kpressreleaseex991.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000130,2022Q2,ALGN,2022-04-27,$2B-$10B,strong,7.0,0.0000,-41.2940,2.0,2.0,1.0,4/28/22,282.0,0001097149-22-000025,algn-q122earningspressrele.htm,earnings_exhibit,26048,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ALGN_000109714922000025_algn-q122earningspressrele.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
HP000131,2022Q2,ALKS,2022-04-27,$100M-$500M,weak,-3.0,-3.0000,21.7605,-1.0,-1.0,0.0,4/28/22,32.23,0001564590-22-015859,alks-ex991_7.htm,earnings_exhibit,18878,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/ALKS_000156459022015859_alks-ex991_7.htm.txt,18,,,HP2 - Dislocation momentum re-rater,HP2 - Dislocation momentum watch,,
HP000132,2022Q2,AMD,2022-05-03,$2B-$10B,good,5.0,1.0000,-24.4130,1.0,1.0,0.0,5/4/22,98.18,0000002488-22-000074,amdq122financialresultss.htm,earnings_exhibit,30007,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/AMD_000000248822000074_amdq122financialresultss.htm.txt,18,,HP1 - Quality pullback re-rater,,,,
