quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason
2024Q3,APVO,1671584,0000950170-24-093356,2024-08-08,apvo-20240808.htm,apvo-ex99_1.htm,,3571,14825,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AQST,1398733,0001628280-24-035223,2024-08-06,aqst-20240806.htm,q22024-ex991earningsrelease.htm;q22024supplementalearnin.htm,,4986,58788,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ARCB,894405,0001558370-24-010640,2024-08-02,arcb-20240802x8k.htm,arcb-20240802xex99d1.htm;arcb-20240802xex99d2.htm;arcb-20240802xex99d3.htm,,6146,84448,0,95,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,ARCT,1768224,0001193805-24-000990,2024-08-05,e663815_8k-arct.htm,e663815_ex99-1.htm,,6103,16410,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARDX,1437402,0001628280-24-034110,2024-08-01,ardx-20240801.htm,ardx-20240630xexhibit991.htm,,3256,17239,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARES,1176948,0001628280-24-034260,2024-08-02,ares-20240802.htm,a2024q2-ex991.htm;a2024q2-ex992earningspre.htm,,4549,136278,0,1,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ARI,1467760,0001193125-24-195110,2024-08-07,d862785d8k.htm,d862785dex991.htm;d862785dex992.htm,,3692,31267,0,1,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ARKO,1823794,0000950170-24-091728,2024-08-06,arko-20240806.htm,arko-ex99_1.htm,,3910,39825,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARLO,1736946,0001736946-24-000033,2024-08-08,arlo-20240808.htm,arloearningsrelease-ex991_.htm,,3386,29194,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARLP,1086600,0001558370-24-010256,2024-07-29,arlp-20240724x8k.htm,arlp-20240724xex99d1.htm;arlp-20240724xex99d2.htm,,6258,54694,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AROC,1389050,0001104659-24-081572,2024-07-22;2024-07-31,tm2419927d1_8k.htm,tm2419927d1_ex99-1.htm;tm2419927d1_ex99-2.htm;tm2419927d1_ex99-3.htm,,23752,33294,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,ARQ,1515156,0001515156-24-000145,2024-08-12,ades-20240812.htm,a991pressreleaseq22024_812.htm,,3754,23839,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARQT,1787306,0001787306-24-000122,2024-08-14,arqt-20240814.htm,pressreleaseex991q22024.htm,,3546,15727,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARR,1428205,0001428205-24-000181,2024-07-24,arr-20240724.htm,arrq22024pressrelease.htm,,3630,19829,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARRY,1820721,0001820721-24-000060,2024-08-08,arry-20240808.htm,a2024_q2earningspresenta.htm;exhibit9912024q2pressrelea.htm,,4384,49294,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ARTNA,863110,0000863110-24-000032,2024-08-06,8k.htm,ex99.htm,,3124,8281,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ARWR,879407,0001628280-24-036113,2024-08-08,arwr-20240808.htm,arwr-202408088kex991.htm,,3431,19158,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASAN,1477720,0001477720-24-000075,2024-09-03,asan-20240903.htm,asana8-kex991q2fy25.htm,,5239,25870,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASB,7789,0000007789-24-000058,2024-07-25,asb-20240725.htm,asb06302024ex991.htm;asb2q24earningspresentat.htm,,3820,93937,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ASGN,890564,0000890564-24-000017,2024-07-24,asgn-20240724.htm,earningsrelease-q224.htm,,3282,19877,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASIX,1673985,0001673985-24-000102,2024-08-02,asix-20240802.htm,exhibit99q22024prearningsa.htm,,3322,22145,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASLE,1754170,0001558370-24-011357,2024-08-07,asle-20240807x8k.htm,asle-20240807xex99d1.htm,,3588,25615,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASNS,0001141284,0001213900-24-069175,2024-08-14;2024-08-19,ea0211159-8k_actelis.htm,ea021115902ex99-1_actelis.htm;ea021178901ex99-1_actelis.htm,,3825,23049,0,34,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,ASO,1817358,0001817358-24-000170,2024-09-10,aso-20240910.htm,exhibit991pressreleaseq220.htm,,3943,23068,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASRT,1808665,0001808665-24-000033,2024-08-07,asrt-20240807.htm,asrtq22024earningsreleasee.htm,,3403,29332,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ASTH,1083446,0001104659-24-086761,2024-08-07,tm2420865d1_8k.htm,tm2420865d1_ex99-1.htm;tm2420865d1_ex99-2.htm,,3726,23900,0,45,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ASTS,1780312,0000950170-24-097095,2024-08-14,asts-20240814.htm,asts-ex99_1.htm;asts-ex99_2.htm,,4481,29858,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ASUR,884144,0000884144-24-000054,2024-08-01,asur-20240801.htm,a20240801exhibit991.htm,,3522,31101,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATEC,1350653,0000950170-24-088609,2024-07-31,atec-20240729.htm,atec-ex99_1.htm,,8322,16811,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATEN,1580808,0001580808-24-000103,2024-07-30,aten-20240730.htm,atenq22024earningscallsl.htm;q2-24exx9917302024earnings.htm,,7428,30062,0,8,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ATEX,1304492,0001304492-24-000102,2024-08-06,atex-20240806.htm,atex-06302024xpressrelease.htm,,3924,9656,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATKR,1666138,0001666138-24-000067,2024-08-06,atkr-20240806.htm,atkr3q24exhibit991.htm;q32024earningsdeck-vf.htm,,3798,51078,0,17,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ATMU,0001921963,0001921963-24-000096,2024-08-02,atmu-20240802.htm,atmu2024q28-kex991.htm,,3573,18786,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATNI,879585,0001104659-24-082429,2024-07-25,tm2420133d1_8k.htm,tm2420133d1_ex99-1.htm,,3254,34766,0,32,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATO,731802,0000731802-24-000021,2024-08-07,ato-20240807.htm,ato20240807exhibit991.htm,,4398,6981,0,1,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATOM,1420520,0001683168-24-005134,2024-07-30,atomera_8k.htm,atomera_ex9901.htm;atomera_ex9902.htm,,3839,12615,0,26,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,ATOS,1488039,0000950170-24-095097,2024-08-12,atos-20240812.htm,atos-ex99_1.htm,,3593,17002,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATRC,1323885,0001323885-24-000104,2024-07-30,atrc-20240730.htm,exhibit991-07302024.htm,,3661,13545,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,ATRO,8063,0000008063-24-000043,2024-08-01,atro-20240801.htm,ex99120240629-pr.htm,,3352,30136,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AUPH,1600620,0001600620-24-000089,2024-08-01,auph-20240801.htm,exhibit991_q22024pressrele.htm,,3638,29460,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AUR,1828108,0001828108-24-000126,2024-07-31,aur-20240731.htm,aurora-2q24xshareholder_.htm,,3615,32098,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVA,104918,0000950170-24-092166,2024-08-07,ava-20240807.htm,ava-ex99_1.htm,,3791,26697,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVAV,1368622,0001558370-24-012580,2024-09-04,avav-20240904x8k.htm,avav-20240904xex99d1.htm;avav-20240904xex99d2.htm,,4862,34140,0,27,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AVB,915912,0000915912-24-000013,2024-08-01,avb-20240731.htm,q22024ex-991.htm;q22024ex-992.htm,,3192,145150,0,92,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AVD,5981,0001193125-24-197961,2024-08-09,d796763d8k.htm,d796763dex991.htm;d796763dex992.htm,,3886,77504,0,66,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AVGO,1730168,0001730168-24-000095,2024-09-05,avgo-20240905.htm,avgo-08042024x8kxex99.htm,,3396,26611,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVIR,1593899,0001193125-24-195895,2024-08-07,d880974d8k.htm,d880974dex991.htm,,3446,17402,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVNS,1606498,0001606498-24-000074,2024-07-31,avns-20240731.htm,avns2q2024form8kex991.htm,,3352,31655,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVNT,1122976,0001122976-24-000053,2024-08-06,avnt-20240806.htm,avnt-20240630xnewsrelease.htm,,2718,26769,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVNW,1377789,0001377789-24-000036,2024-09-11,avnw-20240911.htm,fy24q4pressrelease09112024.htm,,5997,6326,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVT,8858,0000008858-24-000027,2024-08-08,avt-20240808x8k.htm,avt-20240808xex99d1.htm,,3444,29476,0,37,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVTX,1534120,0001628280-24-036589,2024-08-12,avtx-20240812.htm,ex-9912q2024earningsrelease.htm,,3240,12312,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AVY,8818,0001193125-24-182566,2024-07-23,d841269d8k.htm,d841269dex991.htm;d841269dex992.htm,,9385,50833,0,45,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AWK,1410636,0001410636-24-000135,2024-07-31,awk-20240731.htm,ex991-6302024q2pressrelease.htm,,3488,27777,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AWR,1056903,0001628280-24-035233,2024-08-06,awr-20240806.htm,exhibit991pressrelease2024.htm,,3558,22582,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AX,1299709,0001299709-24-000107,2024-07-30,ax-20240730.htm,pressrelease-financialsche.htm;pressrelease20240630axearn.htm,,3730,42304,0,18,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AXGN,805928,0000805928-24-000107,2024-08-08,axgn-20240808.htm,a991axgnreleasedatedaugust.htm;axogeninccorporatepresen.htm,,4268,75447,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AXON,1069183,0001069183-24-000047,2024-08-06,axon-20240806x8k.htm,axon-20240806xex99d1.htm,,3477,61891,0,65,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AXP,4962,0000004962-24-000051,2024-07-19,axp-20240719.htm,q224exhibit991.htm;q224exhibit992.htm,,18904,47051,0,39,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,AXSM,1579428,0000950170-24-090311,2024-08-05,axsm-20240805.htm,axsm-ex99_1.htm,,3524,20486,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AXTI,1051627,0001558370-24-010602,2024-08-01,axti-20240801x8k.htm,axti-20240801xex99d1.htm,,4073,17332,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,AZZ,8947,0000008947-24-000152,2024-07-10,azz-20240710.htm,exhibit991q1fy25earningsre.htm,,3453,20819,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BA,12927,0000012927-24-000051,2024-07-31,ba-20240731.htm,a202406jun308kprex991.htm,,2952,26752,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BALL,9389,0000009389-24-000031,2024-08-01,ball-20240801x8k.htm,ball-20240801xex99.htm,,4373,36287,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BANC,1169770,0001140361-24-033794,2024-07-23,ef20032837_8k.htm,ef20032837_ex99-1.htm;ef20032837_ex99-2.htm,,4002,90932,0,69,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,BARK,1819574,0001819574-24-000037,2024-08-07,bark-20240807.htm,exhibit991-q1fy25pressrele.htm,,3552,25465,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BATRA,0001958140,0001958140-24-000019,2024-08-08,batra-20240808x8k.htm,batra-20240808xex99d1.htm,,3658,17861,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BATRK,0001958140,0001958140-24-000019,2024-08-08,batra-20240808x8k.htm,batra-20240808xex99d1.htm,,3658,17861,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BAX,10456,0001628280-24-034963,2024-08-06,bax-20240806.htm,bax-20240630xex991.htm,,3945,52179,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BBBY,1130713,0001130713-24-000052,2024-07-29,byon-20240729.htm,ex991q224pressrelease.htm,,3332,18221,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BBIO,1743881,0000950170-24-088952,2024-08-01,bbio-20240801.htm,bbio-ex99_1.htm,,3330,28893,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BBSI,902791,0000950170-24-088570,2024-07-31,bbsi-20240731.htm,bbsi-ex99_1.htm,,3385,12997,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BBT,1108134,0001104659-24-080743,2024-07-18,tm2419702d1_8k.htm,tm2419702d1_ex99-1.htm,,3777,35833,0,50,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BBY,764478,0000764478-24-000031,2024-08-29,bby-20240829x8k.htm,bby-20240829xex99.htm,,3851,29811,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BCAB,1826892,0000950170-24-093888,2024-08-08,bcab-20240808.htm,bcab-ex99_1.htm,,3576,18527,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BCC,1328581,0001328581-24-000078,2024-08-05,bcc-20240805.htm,bccexhibit9916302024.htm;bccexhibit9926302024.htm,,3203,35297,0,19,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,BCO,78890,0000078890-24-000269,2024-08-07,bco-20240807.htm,ex991q22024.htm;exhibit992.htm,,4127,103030,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,BCPC,9326,0001628280-24-033055,2024-07-26,bcpc-20240726.htm,exhibit991-q22024.htm,,3277,25414,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BCYC,1761612,0001104659-24-086085,2024-08-06,tm2420860d1_8k.htm,tm2420860d1_ex99-1.htm,,3810,17018,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BDC,913142,0000913142-24-000027,2024-08-01,bdc-20240801.htm,companynewsreleasedatedjun.htm,,3549,24841,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BDN,790816,0000790816-24-000033,2024-07-24,bdn-20240723.htm,bdnearningsrelease-ex991q2.htm,,4399,32172,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BDTX,1701541,0001701541-24-000028,2024-08-06,bdtx-20240806.htm,bdtx-exhibit991_q22024.htm,,3362,10924,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BDX,10795,0000010795-24-000064,2024-08-01,bdx-20240801.htm,ex99106302024.htm,,4324,49645,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BE,1664703,0001628280-24-036108,2024-08-08,be-20240808.htm,ex991_q22024financialresul.htm,,3808,33333,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BEAM,1745999,0000950170-24-091201,2024-08-06,beam-20240806.htm,beam-ex99_1.htm,,3436,12500,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BEEM,1398805,0001683168-24-005573,2024-08-13,beam_8k.htm,beam_ex9901.htm,,3597,15587,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BEN,38777,0000038777-24-000112,2024-07-26,ben-20240726.htm,exhibit991q3fy24.htm,,4215,28707,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BENF,0001775734,0001775734-24-000024,2024-07-09;2024-08-14,ben-20240709.htm,q424earningsrelease.htm;q125earningsrelease.htm,,3620,46623,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,BFH,1101215,0001101215-24-000173,2024-07-25,bfh-20240725.htm,exhibit991.htm;exhibit992.htm;exhibit993to7-25x248xk.htm,,4555,77062,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,BFS,907254,0000907254-24-000086,2024-08-01,bfs-20240801.htm,bfs-06302024xex991.htm,,3915,23349,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BG,0001996862,0001996862-24-000192,2024-07-31,bg-20240731.htm,epr06302024.htm,,3432,39572,0,38,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BGMS,1130166,0001104659-24-089636,2024-08-14,tm2421702d1_8k.htm,tm2421702d1_ex99-1.htm,,3784,8912,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BGS,1278027,0001558370-24-011078,2024-08-06,bgs-20240806x8k.htm,bgs-20240806xex99d1.htm,,3241,57702,0,32,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHB,743367,0001558370-24-009893,2024-07-18,bhb-20240718x8k.htm,bhb-20240718xex99d1.htm,,4566,43567,0,37,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHE,863436,0000950170-24-087893,2024-07-30,bhe-20240730.htm,bhe-ex99_1.htm;bhe-ex99_2.htm,,3650,26370,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,BHF,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHFAL,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHFAM,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHFAN,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHFAO,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHFAP,1685040,0001685040-24-000035,2024-08-07,bhf-20240807.htm,q22024bhfearningspressrele.htm,,5928,38480,0,43,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BHR,1574085,0001574085-24-000187,2024-07-31,bhr-20240731.htm,bhr2024q2earningsrelease.htm,,3377,117632,0,44,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BIIB,875045,0000875045-24-000022,2024-08-01,biib-20240801.htm,exhibit991-q22024pressrele.htm,,3240,37293,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BK,1390777,0001390777-24-000091,2024-07-12,bk-20240712.htm,ex991_earningsreleasex2q24.htm;ex992_financialsupplementx.htm;ex993_financialhighlight.htm,,4846,97899,0,59,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included
2024Q3,BKH,1130464,0000950170-24-088610,2024-07-31,bkh-20240731.htm,bkh-ex99.htm,,3235,27178,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BKKT,1820302,0001820302-24-000118,2024-08-14,bakkt-20240814.htm,bkktq224earningsreleasefin.htm,,3573,19208,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BKNG,1075531,0001075531-24-000039,2024-08-01,bkng-20240801.htm,ex99163024.htm,,5850,21742,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BKR,1701605,0001701605-24-000109,2024-07-25,bkr-20240725.htm,earningsreleaseex991063020.htm,,5405,32490,0,30,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BKSY,1753539,0001753539-24-000093,2024-08-08,bksy-20240808.htm,exhibit991-blackskyq22024e.htm,,3491,19934,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,BLBD,1589526,0001589526-24-000081,2024-08-07,blbd-20240807.htm,a20243qresultsreleaseex991.htm,,4540,29072,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
