quarter,ticker,event_date,event_accession,extraction_source,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,semantic_text_len,semantic_parse_status,table_count,json_path
2024Q3,NOVT,2024-08-06,0000950170-24-091213,sec_parser_table_xbrl,6,6,6,6,3206,34244,34225,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NOVT/NOVT_2024-08-06_000095017024091213.json
2024Q3,NPKI,2024-08-05,0000071829-24-000090,sec_parser_table_xbrl,6,5,6,6,4871,29646,28597,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NPKI/NPKI_2024-08-05_000007182924000090.json
2024Q3,NPO,2024-08-06,0001164863-24-000029,sec_parser_table_xbrl,6,6,6,6,3331,35362,34666,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NPO/NPO_2024-08-06_000116486324000029.json
2024Q3,NRDS,2024-07-31,0001625278-24-000140,sec_parser_table_xbrl,6,6,6,6,3910,24557,24051,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NRDS/NRDS_2024-07-31_000162527824000140.json
2024Q3,NRG,2024-08-08,0001013871-24-000014,sec_parser_table_xbrl,6,6,6,6,2913,57401,56262,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NRG/NRG_2024-08-08_000101387124000014.json
2024Q3,NSC,2024-07-25,0001552781-24-000408,sec_parser_table_xbrl,6,3,6,6,3661,12686,12746,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NSC/NSC_2024-07-25_000155278124000408.json
2024Q3,NSIT,2024-08-01,0001628280-24-033897,sec_parser_table_xbrl,6,6,6,6,3460,86134,85347,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NSIT/NSIT_2024-08-01_000162828024033897.json
2024Q3,NSP,2024-08-01,0001000753-24-000043,sec_parser_table_xbrl,6,6,6,6,2869,21231,20766,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NSP/NSP_2024-08-01_000100075324000043.json
2024Q3,NSSC,2024-08-26,0001558370-24-012472,sec_parser_table_xbrl,6,1,6,4,3528,24522,23912,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NSSC/NSSC_2024-08-26_000155837024012472.json
2024Q3,NTAP,2024-08-28,0000950170-24-101383,sec_parser_table_xbrl,6,6,6,6,4279,42678,42560,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTAP/NTAP_2024-08-28_000095017024101383.json
2024Q3,NTCT,2024-07-25,0001628280-24-032902,sec_parser_table_xbrl,6,6,6,6,3472,25931,25603,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTCT/NTCT_2024-07-25_000162828024032902.json
2024Q3,NTGR,2024-07-31,0000950170-24-088580,sec_parser_table_xbrl,6,6,6,6,3322,32694,32678,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTGR/NTGR_2024-07-31_000095017024088580.json
2024Q3,NTNX,2024-08-28,0000950170-24-101375,sec_parser_table_xbrl,6,5,6,6,3618,32920,32807,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTNX/NTNX_2024-08-28_000095017024101375.json
2024Q3,NTRA,2024-08-08,0001104659-24-087273,sec_parser_table_xbrl,6,6,6,6,3657,34148,34974,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTRA/NTRA_2024-08-08_000110465924087273.json
2024Q3,NTRS,2024-07-17,0000073124-24-000203,sec_parser_table_xbrl,6,0,6,6,4362,47021,46480,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NTRS/NTRS_2024-07-17_000007312424000203.json
2024Q3,NUE,2024-07-22,0001193125-24-182285,sec_parser_table_xbrl,6,6,6,6,3895,45596,45589,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NUE/NUE_2024-07-22_000119312524182285.json
2024Q3,NUS,2024-08-08,0001140361-24-036406,sec_parser_table_xbrl,6,5,6,6,3364,23137,23240,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NUS/NUS_2024-08-08_000114036124036406.json
2024Q3,NVCR,2024-07-25,0001645113-24-000018,sec_parser_table_xbrl,3,1,6,6,2866,13381,13213,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NVCR/NVCR_2024-07-25_000164511324000018.json
2024Q3,NVDA,2024-08-28,0001045810-24-000262,sec_parser_table_xbrl,6,6,6,6,3986,39037,38060,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NVDA/NVDA_2024-08-28_000104581024000262.json
2024Q3,NVR,2024-07-23,0000906163-24-000094,sec_parser_table_xbrl,6,1,6,3,3151,12541,12231,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NVR/NVR_2024-07-23_000090616324000094.json
2024Q3,NVRI,2024-08-01,0000045876-24-000045,sec_parser_table_xbrl,6,6,6,6,3292,46862,45858,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NVRI/NVRI_2024-08-01_000004587624000045.json
2024Q3,NWE,2024-07-31,0001993004-24-000073,sec_parser_table_xbrl,6,6,6,6,5123,82131,83484,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NWE/NWE_2024-07-31_000199300424000073.json
2024Q3,NWL,2024-07-26,0000814453-24-000102,sec_parser_table_xbrl,6,6,6,6,3542,50560,49674,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NWL/NWL_2024-07-26_000081445324000102.json
2024Q3,NWN,2024-08-02,0001733998-24-000091,sec_parser_table_xbrl,6,6,6,6,10150,28652,28224,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NWN/NWN_2024-08-02_000173399824000091.json
2024Q3,NWS,2024-08-08,0001564708-24-000390,sec_parser_table_xbrl,6,3,6,6,3550,58878,57464,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NWS/NWS_2024-08-08_000156470824000390.json
2024Q3,NWSA,2024-08-08,0001564708-24-000390,sec_parser_table_xbrl,6,3,6,6,3550,58878,57464,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NWSA/NWSA_2024-08-08_000156470824000390.json
2024Q3,NXPI,2024-07-23,0001413447-24-000074,sec_parser_table_xbrl,6,6,6,6,3191,27347,26624,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NXPI/NXPI_2024-07-23_000141344724000074.json
2024Q3,NXST,2024-08-08,0001193125-24-196469,sec_parser_table_xbrl,6,3,6,6,2916,20831,20831,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NXST/NXST_2024-08-08_000119312524196469.json
2024Q3,NXT,2024-08-01,0001852131-24-000010,sec_parser_table_xbrl,6,6,6,6,3455,20092,19622,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/NXT/NXT_2024-08-01_000185213124000010.json
2024Q3,ODFL,2024-07-24,0000950170-24-085869,sec_parser_table_xbrl,6,1,6,6,2916,16786,16771,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ODFL/ODFL_2024-07-24_000095017024085869.json
2024Q3,OEC,2024-08-01,0001609804-24-000024,sec_parser_table_xbrl,6,5,6,6,3562,33579,32985,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OEC/OEC_2024-08-01_000160980424000024.json
2024Q3,OFIX,2024-08-06,0000950170-24-091199,sec_parser_table_xbrl,6,6,6,6,16164,37211,37183,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OFIX/OFIX_2024-08-06_000095017024091199.json
2024Q3,OGS,2024-08-05,0001587732-24-000049,sec_parser_table_xbrl,6,6,6,6,3547,32082,31431,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OGS/OGS_2024-08-05_000158773224000049.json
2024Q3,OI,2024-07-30,0001104659-24-083994,sec_parser_table_xbrl,6,6,6,6,3527,29271,29583,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OI/OI_2024-07-30_000110465924083994.json
2024Q3,OII,2024-07-24,0000073756-24-000125,sec_parser_table_xbrl,6,6,6,6,3519,29171,28146,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OII/OII_2024-07-24_000007375624000125.json
2024Q3,OKE,2024-08-05,0001039684-24-000135,sec_parser_table_xbrl,6,6,6,6,3689,31162,31644,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OKE/OKE_2024-08-05_000103968424000135.json
2024Q3,OKTA,2024-08-28,0001660134-24-000134,sec_parser_table_xbrl,6,6,6,6,4251,26919,26514,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OKTA/OKTA_2024-08-28_000166013424000134.json
2024Q3,OLED,2024-08-01,0000950170-24-089268,sec_parser_table_xbrl,6,4,6,6,3455,14800,14768,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OLED/OLED_2024-08-01_000095017024089268.json
2024Q3,OLLI,2024-08-29,0001140361-24-039085,sec_parser_table_xbrl,6,6,6,5,3736,22267,22371,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OLLI/OLLI_2024-08-29_000114036124039085.json
2024Q3,OMC,2024-07-16,0000029989-24-000019,sec_parser_table_xbrl,6,3,6,6,8381,60372,60846,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OMC/OMC_2024-07-16_000002998924000019.json
2024Q3,OMCL,2024-08-01,0000926326-24-000024,sec_parser_table_xbrl,6,6,6,6,3508,39868,39436,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OMCL/OMCL_2024-08-01_000092632624000024.json
2024Q3,ON,2024-07-29,0001193125-24-186735,sec_parser_table_xbrl,6,6,6,6,3766,32990,32953,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ON/ON_2024-07-29_000119312524186735.json
2024Q3,ONB,2024-07-23,0001628280-24-032507,sec_parser_table_xbrl,6,5,6,6,4101,49660,47981,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ONB/ONB_2024-07-23_000162828024032507.json
2024Q3,ONC,2024-08-07,0001651308-24-000097,sec_parser_table_xbrl,6,4,6,6,4766,22638,22336,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ONC/ONC_2024-08-07_000165130824000097.json
2024Q3,ONEW,2024-07-30,0001772921-24-000040,sec_parser_table_xbrl,6,6,6,6,3522,22819,22599,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ONEW/ONEW_2024-07-30_000177292124000040.json
2024Q3,ONTO,2024-08-08,0000950170-24-093934,sec_parser_table_xbrl,6,6,6,6,3470,18388,18339,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ONTO/ONTO_2024-08-08_000095017024093934.json
2024Q3,OPCH,2024-07-31,0001014739-24-000032,sec_parser_table_xbrl,6,4,6,5,3326,12835,12692,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OPCH/OPCH_2024-07-31_000101473924000032.json
2024Q3,OPLN,2024-08-07,0001395942-24-000058,sec_parser_table_xbrl,6,6,6,6,4259,80824,80602,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OPLN/OPLN_2024-08-07_000139594224000058.json
2024Q3,OPTU,2024-08-01,0001628280-24-033892,sec_parser_table_xbrl,6,1,6,6,3260,30286,29537,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OPTU/OPTU_2024-08-01_000162828024033892.json
2024Q3,ORGO,2024-08-08,0000950170-24-093893,sec_parser_table_xbrl,6,6,6,6,3317,26008,25954,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ORGO/ORGO_2024-08-08_000095017024093893.json
2024Q3,ORLY,2024-07-24,0000898173-24-000032,sec_parser_table_xbrl,6,4,6,6,3522,25216,24197,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ORLY/ORLY_2024-07-24_000089817324000032.json
2024Q3,ORN,2024-07-25,0001402829-24-000054,sec_parser_table_xbrl,6,6,6,6,4826,30617,29454,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/ORN/ORN_2024-07-25_000140282924000054.json
2024Q3,OSCR,2024-08-07,0001568651-24-000021,sec_parser_table_xbrl,6,6,6,6,3427,25411,25010,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OSCR/OSCR_2024-08-07_000156865124000021.json
2024Q3,OSIS,2024-08-22,0001104659-24-091849,sec_parser_table_xbrl,6,6,6,6,3583,19720,19835,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OSIS/OSIS_2024-08-22_000110465924091849.json
2024Q3,OSUR,2024-08-06,0001116463-24-000034,sec_parser_table_xbrl,6,6,6,6,4290,28060,27646,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OSUR/OSUR_2024-08-06_000111646324000034.json
2024Q3,OSW,2024-07-31,0000950170-24-088227,sec_parser_table_xbrl,6,6,6,6,3602,25709,25670,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OSW/OSW_2024-07-31_000095017024088227.json
2024Q3,OTEX,2024-08-01,0001002638-24-000049,sec_parser_table_xbrl,6,6,6,6,6183,77162,75704,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OTEX/OTEX_2024-08-01_000100263824000049.json
2024Q3,OTIS,2024-07-24,0001781335-24-000036,sec_parser_table_xbrl,6,5,6,6,3918,32341,31438,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OTIS/OTIS_2024-07-24_000178133524000036.json
2024Q3,OTTR,2024-08-06,0001466593-24-000125,sec_parser_table_xbrl,6,6,6,6,3199,21819,21502,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OTTR/OTTR_2024-08-06_000146659324000125.json
2024Q3,OUT,2024-08-06,0001579877-24-000083,sec_parser_table_xbrl,6,4,6,6,4346,38747,38063,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OUT/OUT_2024-08-06_000157987724000083.json
2024Q3,OXY,2024-07-10,0000797468-24-000121,sec_parser_table_xbrl,0,2,3,2,3672,8490,8490,sec_parser,2,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/OXY/OXY_2024-07-10_000079746824000121.json
2024Q3,PACS,2024-08-12,0002001184-24-000037,sec_parser_table_xbrl,4,6,6,6,3257,34732,33996,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PACS/PACS_2024-08-12_000200118424000037.json
2024Q3,PAHC,2024-08-28,0001558370-24-012519,sec_parser_table_xbrl,6,6,6,6,3611,34174,33062,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PAHC/PAHC_2024-08-28_000155837024012519.json
2024Q3,PANL,2024-08-08,0001606909-24-000085,sec_parser_table_xbrl,6,1,6,6,3600,39345,39207,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PANL/PANL_2024-08-08_000160690924000085.json
2024Q3,PANW,2024-08-19,0001327567-24-000023,sec_parser_table_xbrl,6,6,6,6,4570,22090,21898,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PANW/PANW_2024-08-19_000132756724000023.json
2024Q3,PAR,2024-08-08,0000708821-24-000076,sec_parser_table_xbrl,6,1,6,6,3573,38786,39035,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PAR/PAR_2024-08-08_000070882124000076.json
2024Q3,PARR,2024-08-06,0000821483-24-000018,sec_parser_table_xbrl,6,1,6,6,3342,42765,42144,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PARR/PARR_2024-08-06_000082148324000018.json
2024Q3,PATK,2024-08-01,0000076605-24-000136,sec_parser_table_xbrl,6,3,6,6,4306,17591,18201,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PATK/PATK_2024-08-01_000007660524000136.json
2024Q3,PAYC,2024-07-31,0000950170-24-088567,sec_parser_table_xbrl,6,3,6,1,3534,25237,25220,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PAYC/PAYC_2024-07-31_000095017024088567.json
2024Q3,PAYO,2024-08-07,0001558370-24-011207,sec_parser_table_xbrl,6,4,6,6,3740,26036,25201,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PAYO/PAYO_2024-08-07_000155837024011207.json
2024Q3,PBF,2024-08-01,0001534504-24-000031,sec_parser_table_xbrl,6,5,6,6,4098,44538,43460,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PBF/PBF_2024-08-01_000153450424000031.json
2024Q3,PBH,2024-08-08,0001295947-24-000023,sec_parser_table_xbrl,6,6,6,6,5308,32390,32721,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PBH/PBH_2024-08-08_000129594724000023.json
2024Q3,PBI,2024-08-08,0001140361-24-036439,sec_parser_table_xbrl,6,6,6,6,3272,25551,25692,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PBI/PBI_2024-08-08_000114036124036439.json
2024Q3,PCAR,2024-07-23,0000950170-24-085443,sec_parser_table_xbrl,6,1,6,6,3362,16685,16643,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PCAR/PCAR_2024-07-23_000095017024085443.json
2024Q3,PCG,2024-07-25,0001004980-24-000104,sec_parser_table_xbrl,6,6,6,6,9052,78087,79164,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PCG/PCG_2024-07-25_000100498024000104.json
2024Q3,PCTY,2024-08-01,0001591698-24-000149,sec_parser_table_xbrl,6,6,6,2,4969,32383,31910,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PCTY/PCTY_2024-08-01_000159169824000149.json
2024Q3,PD,2024-09-03,0001568100-24-000107,sec_parser_table_xbrl,6,6,6,6,3698,35572,35011,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PD/PD_2024-09-03_000156810024000107.json
2024Q3,PDM,2024-07-31,0001042776-24-000097,sec_parser_table_xbrl,6,6,6,6,3442,144744,140933,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PDM/PDM_2024-07-31_000104277624000097.json
2024Q3,PEB,2024-07-24,0001474098-24-000102,sec_parser_table_xbrl,6,6,6,6,3725,45992,45026,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PEB/PEB_2024-07-24_000147409824000102.json
2024Q3,PECO,2024-07-25,0001476204-24-000097,sec_parser_table_xbrl,6,6,6,6,4486,43546,43042,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PECO/PECO_2024-07-25_000147620424000097.json
2024Q3,PEG,2024-07-30,0001193125-24-188316,sec_parser_table_xbrl,6,6,6,6,5717,52781,52730,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PEG/PEG_2024-07-30_000119312524188316.json
2024Q3,PEGA,2024-07-24,0001013857-24-000156,sec_parser_table_xbrl,6,6,6,6,3454,24525,23931,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PEGA/PEGA_2024-07-24_000101385724000156.json
2024Q3,PENG,2024-07-09,0001628280-24-031486,sec_parser_table_xbrl,6,2,6,6,3994,25309,24689,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PENG/PENG_2024-07-09_000162828024031486.json
2024Q3,PENN,2024-08-08,0000921738-24-000026,sec_parser_table_xbrl,6,4,6,6,3297,34077,33683,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PENN/PENN_2024-08-08_000092173824000026.json
2024Q3,PFG,2024-07-25,0001104659-24-082643,sec_parser_table_xbrl,6,1,6,6,2737,20369,20882,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PFG/PFG_2024-07-25_000110465924082643.json
2024Q3,PGNY,2024-08-06,0001551306-24-000152,sec_parser_table_xbrl,6,6,6,2,3331,33274,32604,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PGNY/PGNY_2024-08-06_000155130624000152.json
2024Q3,PGY,2024-08-09,0001883085-24-000086,sec_parser_table_xbrl,6,6,6,6,3474,70789,71627,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PGY/PGY_2024-08-09_000188308524000086.json
2024Q3,PHIN,2024-07-30,0001968915-24-000021,sec_parser_table_xbrl,6,6,6,6,3608,22352,21975,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PHIN/PHIN_2024-07-30_000196891524000021.json
2024Q3,PHM,2024-07-23,0000822416-24-000026,sec_parser_table_xbrl,6,2,6,4,3597,19259,18936,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PHM/PHM_2024-07-23_000082241624000026.json
2024Q3,PII,2024-07-23,0001628280-24-032498,sec_parser_table_xbrl,6,6,6,6,3149,23248,22897,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PII/PII_2024-07-23_000162828024032498.json
2024Q3,PJT,2024-07-30,0000950170-24-087498,sec_parser_table_xbrl,6,1,6,6,5268,23793,23713,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PJT/PJT_2024-07-30_000095017024087498.json
2024Q3,PKG,2024-07-24,0000950170-24-085784,sec_parser_table_xbrl,6,4,6,6,3202,19662,19631,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PKG/PKG_2024-07-24_000095017024085784.json
2024Q3,PKOH,2024-08-07,0000076282-24-000110,sec_parser_table_xbrl,6,1,6,6,3208,25231,24824,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PKOH/PKOH_2024-08-07_000007628224000110.json
2024Q3,PLAB,2024-08-30,0001140361-24-039715,sec_parser_table_xbrl,6,3,6,3,3606,9416,9741,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLAB/PLAB_2024-08-30_000114036124039715.json
2024Q3,PLCE,2024-09-11,0001104659-24-098778,sec_parser_table_xbrl,6,2,6,6,7511,24936,25309,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLCE/PLCE_2024-09-11_000110465924098778.json
2024Q3,PLD,2024-07-17,0000950170-24-084067,sec_parser_table_xbrl,1,6,6,6,4411,27295,27285,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLD/PLD_2024-07-17_000095017024084067.json
2024Q3,PLPC,2024-07-31,0000950170-24-088629,sec_parser_table_xbrl,6,1,6,6,3127,9127,9122,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLPC/PLPC_2024-07-31_000095017024088629.json
2024Q3,PLTK,2024-08-07,0001828016-24-000027,sec_parser_table_xbrl,6,5,6,6,3361,32876,33053,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLTK/PLTK_2024-08-07_000182801624000027.json
2024Q3,PLTR,2024-08-05,0001321655-24-000133,sec_parser_table_xbrl,6,6,6,6,4560,23067,22720,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/PLTR/PLTR_2024-08-05_000132165524000133.json
